product_id,product_name,category_id,supplier_id,reorder_point,safety_stock
P04356,Determine 4355,CA018,SUP031,11,16
P04357,Full 4356,CA026,SUP011,18,18
P04358,Deep 4357,CA006,SUP087,5,19
P04359,Data 4358,CA004,SUP121,42,8
P04360,Few 4359,CA044,SUP130,7,8
P04361,Factor 4360,CA029,SUP105,41,6
P04362,No 4361,CA034,SUP027,48,9
P04363,From 4362,CA017,SUP002,35,17
P04364,Spring 4363,CA043,SUP103,47,17
P04365,Let 4364,CA043,SUP101,17,16
P04366,Remain 4365,CA016,SUP021,22,8
P04367,Buy 4366,CA002,SUP058,21,6
P04368,Explain 4367,CA034,SUP133,21,12
P04369,Church 4368,CA008,SUP180,15,11
P04370,Coach 4369,CA013,SUP173,24,10
P04371,Eye 4370,CA042,SUP085,14,2
P04372,Building 4371,CA008,SUP093,33,2
P04373,Administration 4372,CA030,SUP020,38,9
P04374,Prevent 4373,CA032,SUP061,21,4
P04375,Opportunity 4374,CA036,SUP038,46,3
P04376,My 4375,CA047,SUP148,17,5
P04377,Blue 4376,CA030,SUP025,48,12
P04378,Design 4377,CA001,SUP130,43,6
P04379,Occur 4378,CA043,SUP121,31,11
P04380,Hard 4379,CA039,SUP160,30,9
P04381,Often 4380,CA017,SUP026,32,14
P04382,From 4381,CA020,SUP198,17,6
P04383,Experience 4382,CA024,SUP169,16,13
P04384,Chance 4383,CA050,SUP067,48,14
P04385,Yes 4384,CA022,SUP001,32,9
P04386,Sea 4385,CA029,SUP051,6,16
P04387,Summer 4386,CA022,SUP005,41,14
P04388,Federal 4387,CA044,SUP013,38,2
P04389,Painting 4388,CA009,SUP147,27,7
P04390,Election 4389,CA037,SUP140,49,12
P04391,Congress 4390,CA010,SUP048,33,14
P04392,Avoid 4391,CA036,SUP153,39,2
P04393,Foreign 4392,CA037,SUP057,15,12
P04394,Position 4393,CA028,SUP115,37,12
P04395,Wait 4394,CA028,SUP035,15,9
P04396,Ground 4395,CA042,SUP076,13,4
P04397,Now 4396,CA043,SUP094,18,13
P04398,Life 4397,CA021,SUP005,13,7
P04399,Apply 4398,CA024,SUP022,43,9
P04400,Case 4399,CA042,SUP103,7,6
P04401,Air 4400,CA040,SUP185,33,11
P04402,Market 4401,CA002,SUP175,23,17
P04403,Weight 4402,CA008,SUP182,40,13
P04404,Republican 4403,CA048,SUP131,36,18
P04405,Apply 4404,CA027,SUP124,11,7
P04406,Born 4405,CA022,SUP053,32,10
P04407,Identify 4406,CA037,SUP159,48,11
P04408,Arm 4407,CA027,SUP069,22,15
P04409,Before 4408,CA029,SUP104,9,15
P04410,Last 4409,CA003,SUP161,27,18
P04411,Including 4410,CA044,SUP200,26,17
P04412,Country 4411,CA013,SUP178,30,5
P04413,Sea 4412,CA045,SUP016,46,3
P04414,Pick 4413,CA010,SUP116,16,17
P04415,Vote 4414,CA036,SUP076,44,2
P04416,Person 4415,CA009,SUP109,23,4
P04417,Professional 4416,CA027,SUP039,5,12
P04418,Think 4417,CA034,SUP089,7,17
P04419,Road 4418,CA001,SUP174,31,19
P04420,Scene 4419,CA032,SUP112,22,16
P04421,Like 4420,CA025,SUP047,34,10
P04422,Practice 4421,CA029,SUP172,6,13
P04423,Heart 4422,CA007,SUP137,9,19
P04424,Forget 4423,CA049,SUP128,33,6
P04425,Go 4424,CA003,SUP178,37,9
P04426,Television 4425,CA020,SUP077,46,4
P04427,Decade 4426,CA020,SUP188,24,3
P04428,Sell 4427,CA030,SUP015,34,9
P04429,Son 4428,CA035,SUP036,46,3
P04430,Religious 4429,CA035,SUP063,9,2
P04431,Table 4430,CA049,SUP069,25,14
P04432,None 4431,CA039,SUP169,19,18
P04433,Bar 4432,CA027,SUP074,24,4
P04434,Win 4433,CA026,SUP024,12,10
P04435,Someone 4434,CA014,SUP049,35,6
P04436,South 4435,CA017,SUP146,16,7
P04437,Make 4436,CA018,SUP007,25,5
P04438,Out 4437,CA045,SUP004,34,18
P04439,Catch 4438,CA029,SUP090,31,17
P04440,Better 4439,CA020,SUP197,48,17
P04441,Tax 4440,CA027,SUP060,30,12
P04442,Suffer 4441,CA018,SUP055,37,3
P04443,Wide 4442,CA004,SUP016,30,18
P04444,Say 4443,CA001,SUP029,30,16
P04445,Management 4444,CA050,SUP151,40,19
P04446,Bill 4445,CA001,SUP014,44,11
P04447,Lose 4446,CA026,SUP079,5,7
P04448,Force 4447,CA045,SUP177,19,17
P04449,Return 4448,CA020,SUP033,5,6
P04450,Quickly 4449,CA023,SUP153,15,13
P04451,See 4450,CA010,SUP021,6,7
P04452,Space 4451,CA011,SUP145,5,15
P04453,Make 4452,CA041,SUP023,35,17
P04454,Many 4453,CA041,SUP057,48,8
P04455,Each 4454,CA005,SUP186,20,3
P04456,Yourself 4455,CA001,SUP142,26,7
P04457,Door 4456,CA017,SUP093,46,10
P04458,Charge 4457,CA022,SUP020,22,8
P04459,Traditional 4458,CA034,SUP158,21,3
P04460,War 4459,CA045,SUP019,34,9
P04461,Practice 4460,CA041,SUP181,14,12
P04462,Evening 4461,CA029,SUP103,39,5
P04463,While 4462,CA004,SUP184,25,17
P04464,Himself 4463,CA005,SUP077,20,19
P04465,Including 4464,CA011,SUP151,10,14
P04466,Cover 4465,CA021,SUP190,7,6
P04467,Scene 4466,CA035,SUP033,45,3
P04468,Whose 4467,CA012,SUP018,47,12
P04469,Reduce 4468,CA026,SUP073,25,2
P04470,Give 4469,CA019,SUP161,17,14
P04471,Story 4470,CA045,SUP160,22,6
P04472,Traditional 4471,CA007,SUP189,28,19
P04473,Us 4472,CA047,SUP182,31,15
P04474,Garden 4473,CA007,SUP017,8,14
P04475,Long 4474,CA026,SUP019,26,8
P04476,Method 4475,CA040,SUP070,28,9
P04477,All 4476,CA005,SUP120,44,19
P04478,Attention 4477,CA021,SUP101,49,8
P04479,May 4478,CA014,SUP034,14,18
P04480,Budget 4479,CA004,SUP084,6,17
P04481,Have 4480,CA023,SUP153,44,12
P04482,Measure 4481,CA042,SUP196,10,2
P04483,Main 4482,CA020,SUP074,22,9
P04484,Throughout 4483,CA015,SUP088,21,2
P04485,Conference 4484,CA050,SUP085,42,10
P04486,Fear 4485,CA045,SUP011,49,10
P04487,Special 4486,CA029,SUP091,27,11
P04488,Happen 4487,CA008,SUP144,34,12
P04489,Pm 4488,CA041,SUP189,25,2
P04490,Paper 4489,CA048,SUP127,14,9
P04491,Care 4490,CA019,SUP113,47,13
P04492,Movie 4491,CA048,SUP080,17,2
P04493,Board 4492,CA039,SUP007,16,11
P04494,Into 4493,CA046,SUP016,13,5
P04495,Television 4494,CA028,SUP016,8,16
P04496,Send 4495,CA046,SUP168,43,7
P04497,Style 4496,CA027,SUP012,28,6
P04498,Both 4497,CA004,SUP035,38,6
P04499,Gas 4498,CA015,SUP021,43,19
P04500,Only 4499,CA035,SUP178,45,4
P04501,Rate 4500,CA037,SUP171,9,3
P04502,Avoid 4501,CA001,SUP017,19,5
P04503,Structure 4502,CA003,SUP032,8,19
P04504,Five 4503,CA047,SUP041,43,10
P04505,No 4504,CA024,SUP134,12,11
P04506,Main 4505,CA027,SUP027,49,16
P04507,Institution 4506,CA040,SUP148,28,2
P04508,Performance 4507,CA036,SUP153,32,12
P04509,Job 4508,CA034,SUP066,47,15
P04510,Edge 4509,CA029,SUP137,31,11
P04511,Pressure 4510,CA024,SUP092,5,17
P04512,Either 4511,CA024,SUP181,38,9
P04513,Official 4512,CA042,SUP061,21,3
P04514,Cold 4513,CA004,SUP166,41,8
P04515,Meet 4514,CA003,SUP003,42,8
P04516,If 4515,CA034,SUP198,30,16
P04517,Attorney 4516,CA049,SUP103,28,9
P04518,Grow 4517,CA023,SUP055,43,15
P04519,Detail 4518,CA023,SUP001,25,2
P04520,Teach 4519,CA045,SUP101,34,14
P04521,Rule 4520,CA005,SUP198,17,4
P04522,Perhaps 4521,CA031,SUP045,41,7
P04523,Lawyer 4522,CA041,SUP175,7,16
P04524,Still 4523,CA006,SUP026,36,5
P04525,Learn 4524,CA037,SUP121,39,4
P04526,Our 4525,CA010,SUP142,23,5
P04527,Store 4526,CA040,SUP182,18,6
P04528,Guess 4527,CA007,SUP199,26,19
P04529,Off 4528,CA039,SUP046,21,11
P04530,Rule 4529,CA038,SUP122,8,9
P04531,Eat 4530,CA021,SUP031,49,13
P04532,Consumer 4531,CA020,SUP059,44,4
P04533,Recognize 4532,CA003,SUP029,23,19
P04534,Relationship 4533,CA022,SUP106,41,9
P04535,Bank 4534,CA047,SUP017,6,2
P04536,Sister 4535,CA004,SUP142,19,15
P04537,Word 4536,CA028,SUP164,6,14
P04538,Seek 4537,CA012,SUP186,15,13
P04539,Painting 4538,CA038,SUP024,49,4
P04540,Think 4539,CA036,SUP109,27,19
P04541,Message 4540,CA047,SUP191,14,14
P04542,Building 4541,CA041,SUP091,7,16
P04543,Person 4542,CA005,SUP025,9,11
P04544,Pick 4543,CA013,SUP187,7,2
P04545,Major 4544,CA023,SUP032,42,7
P04546,Gas 4545,CA050,SUP116,17,10
P04547,One 4546,CA030,SUP082,46,11
P04548,Bill 4547,CA037,SUP110,23,16
P04549,Term 4548,CA025,SUP146,44,10
P04550,Light 4549,CA048,SUP037,39,15
P04551,Control 4550,CA027,SUP026,28,12
P04552,Foot 4551,CA014,SUP137,28,8
P04553,Into 4552,CA048,SUP064,21,3
P04554,Available 4553,CA047,SUP072,44,15
P04555,Piece 4554,CA036,SUP148,14,7
P04556,Boy 4555,CA039,SUP182,6,6
P04557,Reveal 4556,CA016,SUP106,48,6
P04558,Teach 4557,CA022,SUP086,27,7
P04559,Pick 4558,CA021,SUP158,10,11
P04560,Spend 4559,CA021,SUP053,6,15
P04561,Ten 4560,CA008,SUP092,25,18
P04562,Hundred 4561,CA049,SUP099,39,4
P04563,Generation 4562,CA016,SUP191,33,2
P04564,Miss 4563,CA031,SUP011,11,11
P04565,Quite 4564,CA042,SUP031,33,4
P04566,Recent 4565,CA010,SUP177,41,6
P04567,Ask 4566,CA032,SUP100,27,11
P04568,Believe 4567,CA034,SUP087,37,17
P04569,Director 4568,CA009,SUP147,12,2
P04570,Technology 4569,CA017,SUP140,16,7
P04571,Chair 4570,CA011,SUP015,14,10
P04572,Very 4571,CA032,SUP159,19,6
P04573,Partner 4572,CA010,SUP171,28,15
P04574,Weight 4573,CA022,SUP101,30,11
P04575,Someone 4574,CA017,SUP165,46,3
P04576,Provide 4575,CA004,SUP029,43,6
P04577,Take 4576,CA048,SUP114,7,2
P04578,A 4577,CA047,SUP107,6,11
P04579,Sometimes 4578,CA025,SUP154,10,10
P04580,Choice 4579,CA021,SUP108,25,4
P04581,Recent 4580,CA037,SUP130,13,16
P04582,Church 4581,CA038,SUP084,14,5
P04583,Local 4582,CA049,SUP015,40,14
P04584,Night 4583,CA001,SUP132,7,7
P04585,Film 4584,CA025,SUP050,45,18
P04586,In 4585,CA036,SUP166,28,6
P04587,Power 4586,CA017,SUP023,26,16
P04588,Participant 4587,CA041,SUP059,18,9
P04589,Likely 4588,CA024,SUP090,46,6
P04590,Deal 4589,CA002,SUP115,49,14
P04591,Describe 4590,CA040,SUP075,48,2
P04592,Responsibility 4591,CA015,SUP156,31,2
P04593,Understand 4592,CA032,SUP194,37,8
P04594,Free 4593,CA039,SUP123,26,6
P04595,Firm 4594,CA006,SUP136,33,15
P04596,Over 4595,CA001,SUP157,23,16
P04597,Study 4596,CA047,SUP139,23,18
P04598,White 4597,CA023,SUP018,10,19
P04599,Respond 4598,CA039,SUP183,49,8
P04600,Fly 4599,CA017,SUP050,23,19
P04601,Why 4600,CA034,SUP142,17,8
P04602,Yes 4601,CA041,SUP118,30,9
P04603,Write 4602,CA029,SUP137,26,14
P04604,Learn 4603,CA009,SUP139,25,19
P04605,Serious 4604,CA013,SUP191,40,12
P04606,Whole 4605,CA006,SUP108,6,10
P04607,Guy 4606,CA006,SUP067,48,2
P04608,Behind 4607,CA020,SUP181,34,9
P04609,Pass 4608,CA003,SUP167,31,13
P04610,Across 4609,CA017,SUP078,11,3
P04611,Population 4610,CA049,SUP184,24,16
P04612,Mrs 4611,CA012,SUP156,35,19
P04613,International 4612,CA048,SUP075,27,18
P04614,Throw 4613,CA047,SUP039,17,16
P04615,Care 4614,CA045,SUP025,21,10
P04616,Together 4615,CA001,SUP021,8,4
P04617,Financial 4616,CA017,SUP138,18,19
P04618,Assume 4617,CA003,SUP171,24,9
P04619,Hope 4618,CA026,SUP015,17,2
P04620,Wear 4619,CA015,SUP048,7,16
P04621,Often 4620,CA036,SUP086,30,11
P04622,Argue 4621,CA032,SUP149,30,13
P04623,A 4622,CA032,SUP188,22,7
P04624,Score 4623,CA004,SUP116,36,14
P04625,Opportunity 4624,CA018,SUP050,18,5
P04626,Tend 4625,CA049,SUP151,7,14
P04627,Her 4626,CA019,SUP141,5,18
P04628,Break 4627,CA043,SUP069,30,2
P04629,Traditional 4628,CA035,SUP004,28,6
P04630,Father 4629,CA040,SUP078,39,18
P04631,Tree 4630,CA014,SUP200,18,19
P04632,Allow 4631,CA033,SUP009,7,8
P04633,Easy 4632,CA014,SUP121,17,17
P04634,Lay 4633,CA034,SUP115,18,9
P04635,Scientist 4634,CA004,SUP163,25,13
P04636,Performance 4635,CA024,SUP101,30,15
P04637,Indeed 4636,CA029,SUP149,7,12
P04638,Process 4637,CA019,SUP186,44,13
P04639,Friend 4638,CA006,SUP146,8,14
P04640,Seek 4639,CA033,SUP097,40,9
P04641,Idea 4640,CA049,SUP200,47,2
P04642,Into 4641,CA040,SUP081,5,10
P04643,I 4642,CA019,SUP043,44,3
P04644,Learn 4643,CA001,SUP095,37,15
P04645,Offer 4644,CA005,SUP006,11,14
P04646,Development 4645,CA027,SUP067,15,17
P04647,Recognize 4646,CA016,SUP140,31,3
P04648,Consumer 4647,CA006,SUP100,18,5
P04649,May 4648,CA040,SUP012,26,13
P04650,Chair 4649,CA013,SUP066,20,17
P04651,Cup 4650,CA048,SUP002,16,11
P04652,One 4651,CA035,SUP143,14,4
P04653,If 4652,CA019,SUP151,28,5
P04654,Threat 4653,CA012,SUP157,22,7
P04655,Window 4654,CA016,SUP081,26,6
P04656,Here 4655,CA043,SUP135,13,19
P04657,Though 4656,CA010,SUP156,21,4
P04658,Key 4657,CA025,SUP142,42,11
P04659,Class 4658,CA020,SUP172,44,12
P04660,Fight 4659,CA031,SUP158,17,15
P04661,Turn 4660,CA004,SUP160,41,12
P04662,Religious 4661,CA044,SUP070,10,5
P04663,Car 4662,CA023,SUP115,25,7
P04664,Center 4663,CA002,SUP088,40,18
P04665,Activity 4664,CA022,SUP006,11,14
P04666,Away 4665,CA037,SUP027,40,11
P04667,Raise 4666,CA008,SUP082,29,12
P04668,Admit 4667,CA007,SUP088,15,7
P04669,Charge 4668,CA014,SUP120,48,3
P04670,Set 4669,CA003,SUP024,18,2
P04671,Value 4670,CA050,SUP102,49,12
P04672,Message 4671,CA016,SUP034,33,17
P04673,Really 4672,CA019,SUP168,14,4
P04674,Leave 4673,CA018,SUP047,9,6
P04675,Century 4674,CA016,SUP024,12,16
P04676,Become 4675,CA008,SUP065,9,16
P04677,Certain 4676,CA033,SUP018,28,5
P04678,Quality 4677,CA049,SUP044,44,5
P04679,Sure 4678,CA012,SUP076,30,9
P04680,Just 4679,CA011,SUP057,10,8
P04681,Trade 4680,CA005,SUP107,20,18
P04682,Lose 4681,CA027,SUP156,40,16
P04683,Wall 4682,CA012,SUP124,16,6
P04684,Story 4683,CA017,SUP199,15,14
P04685,Safe 4684,CA006,SUP151,7,5
P04686,Pm 4685,CA033,SUP162,48,18
P04687,Wonder 4686,CA005,SUP139,41,18
P04688,Large 4687,CA028,SUP163,10,15
P04689,Price 4688,CA014,SUP116,23,15
P04690,Couple 4689,CA005,SUP093,22,18
P04691,Look 4690,CA033,SUP042,20,9
P04692,Mr 4691,CA050,SUP028,27,3
P04693,Language 4692,CA048,SUP123,47,14
P04694,Old 4693,CA041,SUP024,41,17
P04695,Ten 4694,CA019,SUP136,13,17
P04696,Listen 4695,CA022,SUP106,7,7
P04697,If 4696,CA005,SUP118,12,5
P04698,Hear 4697,CA002,SUP053,42,4
P04699,Draw 4698,CA030,SUP200,8,7
P04700,Cultural 4699,CA047,SUP132,16,5
P04701,Language 4700,CA039,SUP100,48,19
P04702,Point 4701,CA004,SUP005,35,7
P04703,Account 4702,CA033,SUP049,29,6
P04704,Participant 4703,CA013,SUP098,20,10
P04705,Moment 4704,CA020,SUP030,46,12
P04706,Throw 4705,CA007,SUP072,18,7
P04707,Side 4706,CA015,SUP103,17,17
P04708,Economic 4707,CA023,SUP063,45,12
P04709,Seem 4708,CA014,SUP175,11,16
P04710,More 4709,CA023,SUP026,16,10
P04711,Exist 4710,CA019,SUP185,41,10
P04712,Item 4711,CA029,SUP037,8,5
P04713,With 4712,CA020,SUP007,6,11
P04714,Office 4713,CA029,SUP127,39,10
P04715,Part 4714,CA024,SUP168,48,16
P04716,Hit 4715,CA018,SUP092,7,3
P04717,Along 4716,CA010,SUP167,8,11
P04718,Always 4717,CA041,SUP190,42,18
P04719,Out 4718,CA008,SUP103,16,3
P04720,Meeting 4719,CA026,SUP053,23,18
P04721,Sea 4720,CA029,SUP132,14,19
P04722,Home 4721,CA010,SUP108,5,18
P04723,Budget 4722,CA017,SUP112,21,3
P04724,Partner 4723,CA002,SUP153,20,2
P04725,Meet 4724,CA006,SUP007,13,12
P04726,Rock 4725,CA005,SUP156,13,11
P04727,Base 4726,CA028,SUP197,13,6
P04728,Change 4727,CA041,SUP067,16,17
P04729,Show 4728,CA005,SUP108,45,6
P04730,Side 4729,CA018,SUP111,19,13
P04731,New 4730,CA026,SUP148,6,5
P04732,Town 4731,CA020,SUP083,15,7
P04733,Social 4732,CA041,SUP124,15,10
P04734,Start 4733,CA049,SUP139,12,13
P04735,Far 4734,CA027,SUP104,36,16
P04736,Make 4735,CA049,SUP067,10,17
P04737,Nation 4736,CA012,SUP007,24,14
P04738,Bar 4737,CA007,SUP151,43,8
P04739,Necessary 4738,CA003,SUP189,39,5
P04740,Voice 4739,CA010,SUP199,12,12
P04741,Poor 4740,CA034,SUP110,47,9
P04742,Behavior 4741,CA025,SUP034,38,7
P04743,Else 4742,CA035,SUP106,23,11
P04744,Marriage 4743,CA016,SUP147,11,8
P04745,Professor 4744,CA002,SUP058,35,8
P04746,Site 4745,CA024,SUP009,22,5
P04747,Record 4746,CA010,SUP048,44,4
P04748,Relate 4747,CA038,SUP115,18,8
P04749,Bank 4748,CA022,SUP041,43,5
P04750,Return 4749,CA026,SUP048,40,14
P04751,Property 4750,CA043,SUP173,21,18
P04752,Notice 4751,CA039,SUP025,41,8
P04753,Success 4752,CA027,SUP116,48,18
P04754,Particularly 4753,CA029,SUP078,13,5
P04755,Forget 4754,CA047,SUP108,24,12
P04756,Position 4755,CA038,SUP025,49,4
P04757,Argue 4756,CA020,SUP147,32,12
P04758,Well 4757,CA027,SUP039,24,4
P04759,Gun 4758,CA041,SUP119,45,13
P04760,Nor 4759,CA020,SUP079,40,2
P04761,Start 4760,CA044,SUP080,31,5
P04762,Activity 4761,CA019,SUP027,12,15
P04763,Manager 4762,CA020,SUP104,36,2
P04764,Long 4763,CA035,SUP074,5,15
P04765,Music 4764,CA047,SUP191,21,14
P04766,Western 4765,CA002,SUP068,13,14
P04767,Manager 4766,CA030,SUP147,24,16
P04768,Painting 4767,CA034,SUP028,49,18
P04769,Similar 4768,CA022,SUP123,36,13
P04770,Glass 4769,CA003,SUP161,6,15
P04771,Know 4770,CA006,SUP138,36,13
P04772,Head 4771,CA015,SUP083,49,19
P04773,Success 4772,CA027,SUP030,13,5
P04774,Financial 4773,CA010,SUP022,34,15
P04775,Figure 4774,CA009,SUP003,24,14
P04776,Computer 4775,CA033,SUP101,42,19
P04777,Also 4776,CA032,SUP105,5,12
P04778,Run 4777,CA048,SUP176,9,7
P04779,Wind 4778,CA006,SUP002,39,10
P04780,Picture 4779,CA041,SUP054,40,13
P04781,So 4780,CA036,SUP006,5,15
P04782,Fly 4781,CA002,SUP107,18,16
P04783,Short 4782,CA029,SUP168,13,12
P04784,Still 4783,CA004,SUP123,34,7
P04785,Organization 4784,CA001,SUP002,28,15
P04786,Ever 4785,CA019,SUP111,8,4
P04787,Ask 4786,CA026,SUP002,18,12
P04788,Professional 4787,CA025,SUP093,29,18
P04789,Material 4788,CA010,SUP183,8,18
P04790,Particular 4789,CA015,SUP200,29,4
P04791,Condition 4790,CA022,SUP101,14,15
P04792,Page 4791,CA048,SUP188,39,8
P04793,Approach 4792,CA021,SUP097,11,4
P04794,Realize 4793,CA022,SUP111,46,3
P04795,Film 4794,CA036,SUP006,17,18
P04796,Table 4795,CA034,SUP127,8,10
P04797,Sing 4796,CA030,SUP104,47,7
P04798,Probably 4797,CA025,SUP147,40,10
P04799,Agreement 4798,CA045,SUP155,18,6
P04800,Few 4799,CA028,SUP001,22,3
P04801,Memory 4800,CA001,SUP033,12,16
P04802,Beautiful 4801,CA049,SUP040,36,10
P04803,Card 4802,CA045,SUP032,31,11
P04804,Mouth 4803,CA004,SUP197,46,5
P04805,Ball 4804,CA007,SUP017,41,11
P04806,Today 4805,CA049,SUP126,27,9
P04807,Step 4806,CA009,SUP008,11,14
P04808,Fall 4807,CA036,SUP057,16,8
P04809,Entire 4808,CA019,SUP042,29,8
P04810,Cause 4809,CA001,SUP098,7,5
P04811,Power 4810,CA010,SUP137,30,16
P04812,Fast 4811,CA036,SUP120,8,13
P04813,Face 4812,CA009,SUP087,46,17
P04814,Toward 4813,CA045,SUP163,40,7
P04815,Even 4814,CA046,SUP199,19,10
P04816,Address 4815,CA042,SUP181,36,4
P04817,Site 4816,CA032,SUP054,33,9
P04818,Brother 4817,CA032,SUP084,14,8
P04819,Pm 4818,CA006,SUP025,25,5
P04820,Contain 4819,CA048,SUP067,20,14
P04821,Where 4820,CA038,SUP190,23,8
P04822,Perhaps 4821,CA017,SUP183,33,11
P04823,Single 4822,CA010,SUP174,22,13
P04824,City 4823,CA050,SUP152,48,4
P04825,Reason 4824,CA027,SUP046,20,13
P04826,Likely 4825,CA050,SUP022,5,16
P04827,Hope 4826,CA035,SUP139,6,9
P04828,System 4827,CA021,SUP176,19,13
P04829,Continue 4828,CA025,SUP008,43,7
P04830,Every 4829,CA028,SUP039,32,11
P04831,Stay 4830,CA047,SUP163,5,3
P04832,School 4831,CA015,SUP049,9,14
P04833,Eat 4832,CA004,SUP046,46,8
P04834,Memory 4833,CA029,SUP038,26,9
P04835,Course 4834,CA009,SUP136,40,17
P04836,Successful 4835,CA027,SUP054,17,12
P04837,News 4836,CA026,SUP165,5,5
P04838,Training 4837,CA019,SUP092,20,18
P04839,Alone 4838,CA028,SUP040,45,17
P04840,Gun 4839,CA017,SUP034,26,12
P04841,Become 4840,CA043,SUP096,36,8
P04842,Check 4841,CA041,SUP079,20,14
P04843,Physical 4842,CA042,SUP127,19,18
P04844,World 4843,CA050,SUP017,46,14
P04845,Term 4844,CA020,SUP161,16,13
P04846,Class 4845,CA045,SUP175,5,8
P04847,Third 4846,CA040,SUP110,21,2
P04848,Mission 4847,CA039,SUP052,45,2
P04849,Soldier 4848,CA049,SUP118,32,15
P04850,Itself 4849,CA023,SUP009,11,16
P04851,Speech 4850,CA047,SUP033,13,12
P04852,Identify 4851,CA032,SUP188,26,10
P04853,Economy 4852,CA047,SUP113,30,18
P04854,Recent 4853,CA033,SUP149,16,5
P04855,Less 4854,CA046,SUP186,11,8
P04856,She 4855,CA005,SUP085,19,2
P04857,Public 4856,CA043,SUP197,42,10
P04858,Computer 4857,CA048,SUP010,25,14
P04859,Develop 4858,CA034,SUP006,18,3
P04860,Participant 4859,CA040,SUP115,6,3
P04861,Similar 4860,CA011,SUP121,12,16
P04862,Thousand 4861,CA050,SUP141,49,18
P04863,Hair 4862,CA003,SUP065,10,14
P04864,Arm 4863,CA033,SUP020,41,8
P04865,Quality 4864,CA011,SUP057,41,10
P04866,Everything 4865,CA016,SUP046,37,13
P04867,Someone 4866,CA018,SUP136,45,4
P04868,Ten 4867,CA030,SUP010,10,16
P04869,Business 4868,CA048,SUP113,30,8
P04870,Area 4869,CA010,SUP195,43,2
P04871,Computer 4870,CA018,SUP139,45,15
P04872,Majority 4871,CA038,SUP012,41,17
P04873,Inside 4872,CA019,SUP138,18,11
P04874,Maybe 4873,CA036,SUP153,41,2
P04875,Fish 4874,CA013,SUP177,12,6
P04876,Maybe 4875,CA046,SUP177,43,4
P04877,Skin 4876,CA003,SUP011,17,18
P04878,Soldier 4877,CA010,SUP190,17,19
P04879,Win 4878,CA038,SUP118,44,19
P04880,No 4879,CA001,SUP164,47,17
P04881,East 4880,CA027,SUP039,32,3
P04882,Hundred 4881,CA046,SUP053,22,16
P04883,Result 4882,CA008,SUP056,23,14
P04884,Season 4883,CA046,SUP104,42,14
P04885,In 4884,CA042,SUP129,36,17
P04886,Matter 4885,CA017,SUP056,26,9
P04887,Everybody 4886,CA009,SUP118,6,12
P04888,Check 4887,CA006,SUP132,17,9
P04889,Nice 4888,CA043,SUP030,27,11
P04890,Truth 4889,CA025,SUP012,29,2
P04891,Learn 4890,CA039,SUP035,32,13
P04892,Actually 4891,CA049,SUP077,15,10
P04893,Fight 4892,CA028,SUP180,37,6
P04894,Within 4893,CA033,SUP159,28,10
P04895,Subject 4894,CA037,SUP102,6,17
P04896,List 4895,CA009,SUP087,34,19
P04897,Idea 4896,CA018,SUP196,21,9
P04898,Resource 4897,CA021,SUP052,44,12
P04899,Four 4898,CA002,SUP080,38,5
P04900,Next 4899,CA043,SUP135,42,11
P04901,Result 4900,CA038,SUP022,26,14
P04902,Analysis 4901,CA040,SUP075,9,15
P04903,Bill 4902,CA036,SUP184,44,3
P04904,Whose 4903,CA050,SUP058,20,5
P04905,Night 4904,CA043,SUP093,17,8
P04906,Public 4905,CA037,SUP192,30,18
P04907,Health 4906,CA015,SUP103,35,17
P04908,Three 4907,CA028,SUP140,43,14
P04909,Lay 4908,CA018,SUP007,27,19
P04910,Popular 4909,CA034,SUP128,16,13
P04911,Why 4910,CA022,SUP055,18,2
P04912,Reach 4911,CA011,SUP106,22,16
P04913,Toward 4912,CA013,SUP062,31,4
P04914,Explain 4913,CA004,SUP090,32,7
P04915,Government 4914,CA022,SUP098,22,15
P04916,Expect 4915,CA007,SUP077,20,7
P04917,Example 4916,CA043,SUP183,20,2
P04918,Suffer 4917,CA024,SUP119,17,7
P04919,Billion 4918,CA004,SUP036,33,9
P04920,Especially 4919,CA028,SUP089,13,16
P04921,Real 4920,CA015,SUP152,30,15
P04922,Pattern 4921,CA001,SUP172,32,17
P04923,Include 4922,CA003,SUP145,45,17
P04924,Main 4923,CA014,SUP130,17,2
P04925,Spring 4924,CA038,SUP141,40,5
P04926,Republican 4925,CA050,SUP159,13,11
P04927,So 4926,CA001,SUP093,18,19
P04928,Effort 4927,CA038,SUP114,16,3
P04929,Similar 4928,CA038,SUP028,36,5
P04930,Remember 4929,CA021,SUP188,42,16
P04931,Per 4930,CA048,SUP155,7,5
P04932,Speech 4931,CA029,SUP143,20,17
P04933,Day 4932,CA005,SUP033,24,16
P04934,Nature 4933,CA049,SUP020,36,19
P04935,Green 4934,CA010,SUP170,27,8
P04936,Research 4935,CA028,SUP140,21,16
P04937,Road 4936,CA021,SUP101,20,12
P04938,Couple 4937,CA050,SUP023,42,9
P04939,Form 4938,CA007,SUP200,12,2
P04940,Officer 4939,CA003,SUP112,23,4
P04941,Action 4940,CA045,SUP014,34,6
P04942,Remember 4941,CA047,SUP091,38,19
P04943,Across 4942,CA020,SUP153,18,13
P04944,Theory 4943,CA019,SUP077,26,13
P04945,Author 4944,CA035,SUP085,48,10
P04946,Actually 4945,CA004,SUP109,21,12
